iid,isbn_raw
5368,0786864516
5369,0786864672
5370,0786865504
5371,0786866020
5372,0786866276
5373,0786866462
5374,0786866586
5375,0786866772
5376,0786866845
5377,0786867175
5378,0786867248
5379,0786867647
5380,0786868015
5381,0786868058
5382,0786868619
5383,0786868716
5384,0786869011
5385,0786869216
5386,0786880007
5387,0786880708
5388,0786881852
5389,0786883219
5390,0786883375
5391,0786884142
5392,0786884592
5393,0786885688
5394,0786886307
5395,0786886323
5396,0786886463
5397,0786887842
5398,0786888067
5399,0786889004
5400,0786889020
5401,0786889055
5402,0786889187
5403,078688939X
5404,0786889551
5405,0786889608
5406,0786889616
5407,0786889624
5408,0786889756
5409,0786889780
5410,0786890436
5411,0786915501
5412,0786915749
5413,0786915897
5414,0786916095
5415,0786918047
5416,0786918055
5417,0786918063
5418,0786918071
5419,0786926945
5420,0786927089
5421,0800718372
5422,0802116698
5423,0802130208
5424,0802130348
5425,0802131786
5426,0802131867
5427,0802132758
5428,0802135161
5429,0802135196
5430,0802135226
5431,0802136834
5432,0802138004
5433,080213825X
5434,0802139256
5435,0802140122
5436,0802713432
5437,0803283598
5438,0804102988
5439,080410526X
5440,0804105820
5441,0804106304
5442,0804106436
5443,080410753X
5444,0804108293
5445,0804108447
5446,0804108587
5447,0804108692
5448,0804108749
5449,0804108897
5450,080410946X
5451,0804109729
5452,080411109X
5453,0804111359
5454,0804111898
5455,080411336X
5456,0804113475
5457,0804114609
5458,0804114986
5459,0804115613
5460,0804115761
5461,0804117683
5462,0804118558
5463,080411868X
5464,080411918X
5465,080411935X
5466,0804119511
5467,0804119538
5468,0804119708
5469,0804119716
5470,0804119724
5471,0804119910
5472,0804119996
5473,0804120013
5474,0804120021
5475,0805001115
5476,0805002545
5477,0805004610
5478,080501084X
5479,0805010858
5480,0805013407
5481,0805019359
5482,0805019367
5483,0805019375
5484,0805036377
5485,0805036504
5486,0805054073
5487,0805054081
5488,080505622X
5489,0805056491
5490,0805056645
5491,0805059555
5492,0805061835
5493,0805062971
5494,0805063889
5495,0805063897
5496,0805066128
5497,0805068015
5498,0805073205
5499,0805421351
5500,0807068195
5501,0807083054
5502,0807083178
5503,0807508527
5504,0809117541
5505,0811202208
5506,0811801802
5507,0811802981
5508,0811807282
5509,0811807843
5510,0811808173
5511,0811811409
5512,0811812308
5513,0811821706
5514,0811824829
5515,0811825558
5516,0811828964
5517,0811831310
5518,0811831620
5519,0811833615
5520,0812502124
5521,0812502973
5522,0812504577
5523,0812504690
5524,0812505166
5525,0812509234
5526,0812509250
5527,0812510992
5528,0812511751
5529,0812511816
5530,0812512456
5531,0812513711
5532,0812513738
5533,0812513754
5534,0812515285
5535,0812515595
5536,0812515609
5537,0812516001
5538,0812516214
5539,0812517725
5540,0812521374
5541,0812522397
5542,0812522729
5543,0812523016
5544,0812524268
5545,0812524802
5546,0812530055
5547,0812531035
5548,0812532597
5549,0812532619
5550,0812532635
5551,0812533054
5552,0812533313
5553,0812533534
5554,0812533550
5555,0812533666
5556,0812534840
5557,0812534859
5558,0812538986
5559,0812540336
5560,0812542835
5561,0812543262
5562,0812548051
5563,0812548094
5564,0812550285
5565,0812550293
5566,0812550307
5567,0812550390
5568,0812550706
5569,0812550757
5570,0812551478
5571,0812551486
5572,0812551494
5573,0812555104
5574,0812555112
5575,0812558626
5576,0812563190
5577,0812564375
5578,0812565959
5579,0812566645
5580,0812570944
5581,0812571290
5582,0812571991
5583,0812574621
5584,0812575237
5585,081257558X
5586,0812575717
5587,081257639X
5588,0812580346
5589,0812580354
5590,0812585151
5591,0812589041
5592,0812694333
5593,0812885066
5594,081296683X
5595,0812967240
5596,081296814X
5597,0812968379
5598,0812971043
5599,081297106X
5600,0821221817
5601,0821767089
5602,0821768379
5603,0821768417
5604,0821769278
5605,0821769340
5606,0821769367
5607,0821772279
5608,0821772341
5609,0821772953
5610,0821773682
5611,082177512X
5612,0821776037
5613,0823401898
5614,0826308791
5615,0833510266
5616,0836204158
5617,0836204255
5618,0836204387
5619,0836210263
5620,0836211499
5621,0836213122
5622,0836213319
5623,0836214439
5624,0836217012
5625,0836217179
5626,0836217241
5627,0836217357
5628,0836217403
5629,0836217632
5630,0836217691
5631,0836217799
5632,0836218051
5633,0836218221
5634,0836218256
5635,0836218310
5636,0836218353
5637,0836218426
5638,0836218515
5639,0836218523
5640,0836218620
5641,0836218655
5642,0836218663
5643,0836218787
5644,0836218817
5645,0836218833
5646,0836218981
5647,0836220498
5648,0836220625
5649,0836220668
5650,0836220676
5651,0836220730
5652,0836220854
5653,0836220870
5654,0836220889
5655,0836220986
5656,0836221192
5657,0836221311
5658,0836221362
5659,0836228804
5660,0836228995
5661,0836236688
5662,0836251822
5663,0836270061
5664,0837850681
5665,0840734247
5666,0842314296
5667,0842321934
5668,0842321942
5669,0842329110
5670,0842329129
5671,0842329145
5672,0842329153
5673,0842329161
5674,084232920X
5675,0842329218
5676,0842329242
5677,0842329250
5678,0842329269
5679,0842329277
5680,0842329285
5681,0842329293
5682,0842332251
5683,084233226X
5684,0842332278
5685,0842332286
5686,0842332294
5687,0842332340
5688,0842332359
5689,0842342702
5690,0842373195
5691,0842384065
5692,0843944463
5693,0843947810
5694,0843947888
5695,0843948507
5696,084394952X
5697,0843949945
5698,0843950463
5699,084395048X
5700,0843951036
5701,0849908647
5702,0849911672
5703,0849916836
5704,0849932017
5705,0860681297
5706,0865471185
5707,0871134799
5708,0871136791
5709,0871137534
5710,087113795X
5711,0871233428
5712,0871233452
5713,0873523792
5714,0874411033
5715,0874776945
5716,0874869870
5717,0875420036
5718,0875420281
5719,0875420508
5720,0875421180
5721,0875421229
5722,087542127X
5723,0875421318
5724,0875421369
5725,0875421849
5726,0875421857
5727,087542791X
5728,0875961517
5729,0876850867
5730,0876855575
5731,0877017883
5732,0877733759
5733,0877799156
5734,0878573410
5735,0878578730
5736,0880381736
5737,0880381744
5738,0880381752
5739,0880382651
5740,0880382678
5741,0880385197
5742,0880389052
5743,0882893327
5744,0884046818
5745,0886772540
5746,0886773520
5747,0886773555
5748,0886773741
5749,0886773776
5750,0886773784
5751,0886773849
5752,0886774004
5753,0886774012
5754,0886774144
5755,0886774268
5756,0886774500
5757,0886774543
5758,0886774616
5759,0886774632
5760,0886774713
5761,0886774802
5762,0886774829
5763,0886775027
5764,0886775302
5765,0886775426
5766,0886775507
5767,0886775639
5768,0886775795
5769,0886775825
5770,0886775876
5771,0886775957
5772,0886775981
5773,0886776066
5774,0886776120
5775,0886776287
5776,0886776376
5777,0886776430
5778,0886776511
5779,0886776554
5780,0886776619
5781,0886776686
5782,0886777313
5783,0886777399
5784,0886777631
5785,0886777739
5786,0886777844
5787,0886778697
5788,0886779537
5789,0886779758
5790,0887307876
5791,0887307884
5792,0887308589
5793,088730866X
5794,0889740224
5795,0890090572
5796,0890438439
5797,0890876517
5798,0890876789
5799,0890877033
5800,0891073906
5801,0891075275
5802,0891076182
5803,0892966971
5804,0892967641
5805,0892967811
5806,0893753475
5807,0893753564
5808,0893757071
5809,0894718207
5810,089471838X
5811,0894801996
5812,0894803204
5813,0894803700
5814,0894805770
5815,0894808249
5816,089480829X
5817,0894809946
5818,0895297272
5819,0895771462
5820,0898154901
5821,0898156122
5822,0898157803
5823,0898159954
5824,0899193625
5825,0915811006
5826,0916441822
5827,0916856011
5828,0918949165
5829,0920668364
5830,0920668372
5831,0922066728
5832,0929239571
5833,0929634063
5834,0930289234
5835,0930289595
5836,0931432820
5837,0931674085
5838,0933944047
5839,0934211477
5840,0937611018
5841,0943233437
5842,0943233828
5843,0962959170
5844,0965843920
5845,0967231434
5846,0967370167
5847,0967673747
5848,0971181802
5849,0971263906
5850,0971880107
5851,0972393617
5852,1400030382
5853,140003065X
5854,1400030927
5855,1400031346
5856,1400031354
5857,1400031362
5858,140003180X
5859,1400032717
5860,1400032806
5861,1400033543
5862,1400034779
5863,1400041414
5864,1400042070
5865,1400045088
5866,140004832X
5867,1400060117
5868,1400060222
5869,1400060265
5870,1400060494
5871,1400060737
5872,1400060923
5873,1400077826
5874,1401300316
5875,1401300901
5876,1401301061
5877,1550223968
5878,1550548913
5879,1550810510
5880,1551660598
5881,1551660717
5882,1551662779
5883,1551664313
5884,1551664348
5885,1551665204
5886,1551665301
5887,155166531X
5888,155166576X
5889,1551665794
5890,1551665972
5891,1551666014
5892,1551666022
5893,1551666189
5894,1551666510
5895,1551666685
5896,155166674X
5897,1551666758
5898,1551666804
5899,1551666839
5900,1551666901
5901,1551666952
5902,1551667002
5903,1551667010
5904,1551667193
5905,1551667223
5906,1551667363
5907,1551667401
5908,1551667436
5909,1551667509
5910,1551667517
5911,1551667894
5912,1551668017
5913,1551668084
5914,1551668246
5915,1551668270
5916,1551668300
5917,1551668378
5918,1551668459
5919,1551668653
5920,1551668726
5921,1551668769
5922,1551668777
5923,155166884X
5924,1551668866
5925,1551668912
5926,1551668947
5927,155166898X
5928,1551668998
5929,1551669021
5930,1551669153
5931,1551669234
5932,1551669293
5933,1551669307
5934,1551669374
5935,1551669382
5936,1551669390
5937,1551669404
5938,1551669412
5939,1551669455
5940,155166948X
5941,1551669498
5942,1551669501
5943,155166951X
5944,1551669633
5945,1555611435
5946,1555837336
5947,1556706804
5948,1558506462
5949,1558531025
5950,1558531564
5951,1558532161
5952,1558532331
5953,1558532854
5954,1558533532
5955,1558538445
5956,1558599177
5957,155874262X
5958,1558743316
5959,1558743324
5960,1558743669
5961,1558743790
5962,1558744029
5963,1558744150
5964,155874424X
5965,1558744592
5966,1558744606
5967,1558744630
5968,1558745017
5969,1558745157
5970,1558745432
5971,1558745718
5972,1558746099
5973,1558746161
5974,1558746226
5975,1558746463
5976,1558746625
5977,1558747028
5978,1558747060
5979,1558747109
5980,1558747346
5981,1558747613
5982,1558748008
5983,1558748865
5984,1559360615
5985,1560761156
5986,1560974273
5987,1561483176
5988,1561483516
5989,1561797111
5990,1563890119
5991,1563890410
5992,1563890895
5993,1563891050
5994,1563891336
5995,1563891387
5996,1563891719
5997,1563892057
5998,1563893339
5999,1563895730
6000,1563896176
6001,1563898586
6002,1563899388
6003,1563899809
6004,156402976X
6005,1565122968
6006,1565123638
6007,1565123824
6008,1565548353
6009,156584100X
6010,1566400201
6011,1567184855
6012,1567186904
6013,1567189504
6014,1567310079
6015,1569245134
6016,1569470154
6017,1570613818
6018,1571456988
6019,1571458735
6020,1573220221
6021,1573220485
6022,1573220876
6023,1573221112
6024,1573221775
6025,1573221856
6026,1573221937
6027,157322202X
6028,1573222038
6029,1573222259
6030,1573222267
6031,1573222453
6032,1573222518
6033,1573223328
6034,1573223425
6035,1573225126
6036,1573225312
6037,1573225487
6038,1573225517
6039,1573225541
6040,1573225789
6041,1573226106
6042,1573226122
6043,1573226521
6044,1573226882
6045,1573227331
6046,1573227889
6047,1573227978
6048,1573228214
6049,1573228583
6050,1573228737
6051,157322930X
6052,1573229326
6053,1573229350
6054,1573229385
6055,1573229571
6056,1573229628
6057,1573229725
6058,1575667215
6059,1575667223
6060,1575668807
6061,1576734781
6062,1576737330
6063,1576738582
6064,1577780728
6065,1578561256
6066,157866005X
6067,1579546463
6068,1579549586
6069,1580050158
6070,1580082319
6071,1580620477
6072,1580628362
6073,158234082X
6074,1582342849
6075,1582343047
6076,1582343764
6077,1583224890
6078,1583224912
6079,1590521986
6080,1591820073
6081,1591821533
6082,1591822580
6083,1592400876
6084,1841491101
6085,1841952753
6086,1853260002
6087,1853260010
6088,1853260045
6089,1853260150
6090,1853260169
6091,1853260207
6092,1853260231
6093,1853260282
6094,185326041X
6095,1853260436
6096,1853260622
6097,185326086X
6098,1853261580
6099,1853811262
6100,1861976127
6101,1878257145
6102,1878424114
6103,1878424319
6104,1878448900
6105,1880418568
6106,1880418592
6107,1881273156
6108,1882723007
6109,1885171080
6110,1888054557
6111,189205101X
6112,189939835X
6113,1931514925
6114,1931561230
6115,193156146X
6116,1931561648
6117,1931686351
6118,2070360024
6119,8251800811
6120,8445071416
6121,846630679X
6122,8478886451
6123,950491036X
